(BK)",411021,,02067901300,,02067901333,principal.sns@suryadatta.edu.in,http://www.suryadattaschool.org,2014,"Jun 16, 2014",SHEILA OKA,,"BA,MA,B.ED, PGDHRM",10,20,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SURYADATTA EDUCATION FOUNDATION
LONG VIEW PUBLIC SCHOOL,3530170,UTTARAKHAND,NAINITAL,DEHRADUN,RAJ BHAVAN ROAD TALLITAL NAINITAL UTTRANCHAL,263002,05942,231333;232453,260367,,bhuwanctripathi@gmail.com,,1996,"Jul 1, 2010",BHUWAN C TRIPATHI,2,"M.A.(SOCIOLOGY),B.ED.",5,15,Secondary School,Provisional,"Apr 1, 2013","Mar 31, 2018",LONG VIEW PUBLIC SCHOOL WEL SOC
BRIGHT INTERNATIONAL SCHOOL,430211,GUJARAT,GANDHINAGAR,AJMER,"KARAI GAM ROAD,SARDAR PATEL RING ROAD,AT.POST- VALAD, GANDHINAGAR",382355,,22808057,,07922831984,sk.risam2011@gmail.com,,2007,"Oct 6, 2007",SUKHVINDERKAUR RISAM,0,"M.A.,B.ED.",10,10,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",ANANDBA SEVA TRUST
GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,2756164,DELHI,,DELHI,"POCKET-4, BINDAPUR, NEW DELHI-110059",110059,011,25642155,9899041693,,kailash4410@gmail.com,,1970,"Apr 1, 1991",KAILASH CHAND MEENA,1,,,,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2018",DELHI   ADMINISTRATION
HERITAGE CONVENT SCHOOL,2131633,UTTAR PRADESH,MORADABAD,DEHRADUN,"DELHI ROAD, SAMBHAL, BHIMNAGAR, MORADABAD",244302,,9897191199,,,heritageconventschool011@gmail.com,,2008,"Apr 1, 2008",SHILPA GANDHI,0,"M.A., B.ED.",10,10,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",SATYA SANATAN SANSTHAN
SHIVALIK INTERNATIONAL PUBLIC SCHOOL,530928,HARYANA,AMBALA,PANCHKULA,"DEHAR AMBLI ROAD, NARAINGARH",134203,,286986,,,anujatinbhatia@yahoo.com,http://www.shivalikips.co.in,2008,"Apr 1, 2008",ANURADHA BHATIA,0,MA BED,15,18,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",MATA BALA SUNDRI EDUCATIONAL SOCIETY
DELHI PUBLIC SCHOOL,430056,GUJARAT,SURAT,AJMER,"AIRPOST ROAD, SILENT ZONE, OPP. SAI VILLA FARM HOUSE, DUMAS, TA.-CHORYASI, DISTT. SURAT, GUJARAT",390018,0261,2204500;2212789,3273535,2654024,principal@dpssurat.net,http://www.dpssurat.net,2001,"Jun 2, 2003",P VAMSHI KRISHNA,1,"M.SC., M.ED., D.C.A.,",10,16,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",NALANDA EDUCATION SOCIETY
INDIAN SCHOOL,6130008,FOREIGN SCHOOLS,OMAN,DELHI,PO BOX 598 POSTAL NIZWA 611 SULTANATE OF OMAN,,00968,25449286,25412311,25411655,principal@isnizwa.org,,1976,"Jul 9, 2003",JOHN DOMINIC GEORGE AMBALATHUNKAL,1,"MA,MED,PGDE,PGDPR",19,34,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",ST PATRICK'S VIDYA BHAWAN EDU SOC
GYANSTHALI PUBLIC SCHOOL,2130790,UTTAR PRADESH,MUZAFFARNAGAR,DEHRADUN,BY PASS ROAD MIRANPUR MUZAFFARNAGAR UP,251315,01396,243779,243880,,principal@gyansthalischool.in,,1994,"Apr 16, 2007",DOLLY BHARDWAJ,1,MA,5,15,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",R K EDUCATIONAL SOCIETY
ST. JOSEPH'S ENGLISH SCHOOL,130017,ANDHRA PRADESH,KURNOOL,CHENNAI,41/91  NARASINGARAOPET KURNOOL ANDHRA PRADESH,518004,08518,222203,20531,,sjesknl@yahoo.in,http://www.nbps.in,1965,"Apr 1, 2005",K AISHWARYA,1,M.A; B.ED,12,22,Secondary School,Provisional,"Apr 1, 2010","Mar 31, 2015",ST JOSEPH'S EDUCATIONAL SOCIETY
ST. XAVIERS SCHOOL,2132003,UTTAR PRADESH,HARDOI,ALLAHABAD,"KARIM NAGAR PARGANA MANSOOR NAGAR, SANTRAHA ROAD, PIHANI",241406,,204078,,,babykutty67@gmail.com,,2012,"Apr 2, 2012",BABYKUTTY P R,0,"M.A., B.ED.",5,12,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",XAVIERS CHILDREN SOCIAL WELFARE & EDUCATIONAL SOCIETY
GOVT. GIRLS SEC. SCHOOL,2764090,DELHI,SOUTH DELHI,DELHI,"TUGHLAKABAD, EXT. NEW DELHI 19",110019,,29985718,,,vipulgupta336@gmail.com,,1970,"Apr 1, 1991",VIPUL GUPTA,0,,,,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2018",DIR. OF EDUCATION
H D SR SEC PUBLIC SCHOOL,530454,HARYANA,ROHTAK,PANCHKULA,VILL KHERI MEHAM DISTT ROHTAK HARYANA,124112,01257,233381;234381,01262250088,,jptanwar14@gmail.com,,1974,"Apr 1, 2005",JAI PRAKASH,0,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",D B EDUCATION SOCIETY
DHRUVA PUBLIC SCHOOL,2730695,DELHI,SOUTH WEST DELHI,DELHI,"G - 11, JAI VIHAR, NEW DELHI - 110043",110043,,65691402,,,dhruvapublicschool@gmail.com,,2004,"Apr 1, 2004",SANDHYA,2,"M.A., B.ED,",10,8,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",KARAN SOLANKI EDUCATIONAL & WELFARE SOCIETY
THE BLUE BELLS SCHOOL,3430211,JHARKHAND,DEOGARH,PATNA,"BAWAN BIGHA CASTAIRS TOWN B, DEOGHAR DEOGHAR JHARKHAND",814112,06432,9801421810,,,naresh.bbs@gmail.com,,1929,"Apr 3, 1989",ANIMA NARESH,2,,,,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2020",MANZIL EDUCATIONAL SOCIETY
SARATHA INTERNATIONAL SCHOOL,1930697,TAMILNADU,ERODE,CHENNAI,"SF NO 169/2,3,4,5 GOBI -SATHY MAIN ROAD  AKKARAI KODIVERY POST  GOBI TK ERODE DT-638454",638454,,5264050,,,principalsarathainternational@gmail.com,,2014,"Jun 12, 2015",KARTHIKEYENI R,,"M.SC.,M.A.,B.ED.,",5,14,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SRI SARATHA EDUCATIONAL CHARITABLE TRUST
CARMEL ACADEMY,1130467,MAHARASHTRA,GADCHIROLI,CHENNAI,"AMGAON, WADSA, DIST- GACHIROLI",441207,,272066,,,ccgeorge1@rediffmail.com,,2009,"May 5, 2009",FR C C GEORGE,0,"MSW, LLB, B.ED.",11,5,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2022",CMI SERVICE SOCIEYT
MORNING STAR SENIOR SECONDARY SCHOOL,1630454,PUNJAB,TARANTARAN,PANCHKULA,"KHEM KARAN ROAD,  PATTI, DISTT TARANTARAN, PUNJAB",143416,,245049,,,morningstarpatti@yahoo.com,,2006,"Mar 1, 2006",GURMEET KAUR,2,"M.A., B.ED",15,16,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",MORNING STAR EDUCATION SOCIETY PATTI
SANJUBA HIGH SCHOOL,1130138,MAHARASHTRA,NAGPUR,CHENNAI,"MOUZA- GONHI, UMRER ROAD, BAHADURA, NAGPUR, MAHARASHTRA",440024,0712,6461679,235471,,sanjuba_school@rediffmail.com,,1990,"May 5, 2003",RAKHI PANKAJ WARLYANI,1,,,,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",RED ROSE EDUCATIONAL TRUST
SEEDLING MODERN HIGH SCHOOL,1730148,RAJASTHAN,JAIPUR,AJMER,ASHOK MARG MAHAVEER NAGAR II DURGAPURA JAIPUR,302018,0141,2761347;2762222,2620795,2761830,seedlingmh2@hotmail.com,,2000,"Apr 1, 2005",RANI HOOJA,2,"M.SC., B.ED",20,8,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",MAHIRER SHIKSHA SAMITI
NAVYUG SCHOOL,2730275,DELHI,,DELHI,LODHI ROAD NEW DELHI,110003,,,,,,,1976,,NEELAM KAUSHAL,,,,,Senior Secondary,Provisional,"Apr 1, 2008","Mar 31, 2013",
ROSE PUBLIC SCHOOL,330024,BIHAR,DARBHANGA,PATNA,G M ROAD DARBHANGA BIHAR,846004,06454,223205;2325133,33406,240157,rajivranjan2u@gmail.com,http://www.bpspurnea.com,1992,,RAJIV RANJAN,1,"M.SC,B.ED.",10,18,Senior Secondary,Provisional,"Apr 1, 1995","Mar 31, 2009",ROSE SOCIETY FOR EXCEPTIONAL CHILDRENS ADENTIFICATION & DEVLOPME
GOVE SEC SCHOOL,2220175,ARUNACHAL PRADESH,PAPUMPARA,GUWAHATI,"PACHIN, PO/PS NAHARLAGUN, DIST PAPUMPARE, NAHARLAGU, ARUNACHAL PRADESH",791110,,08974367478,,,pss.headmaster@gmail.com,,,,TADAR KAME,0,,,,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2017",
DVM PUBLIC SCHOOL,330744,BIHAR,SIWAN,PATNA,"PAKWALIYA DHALA, BY PASS ROAD,KANDHWARA",841226,,06154240031,,,dvmsiwan@gmail.com,http://www.dvmpublicschoolsiwan.com,2013,"Apr 14, 2013",ZEBA TASLEEM,,"M.A(EDU.), B.ED",16,6,Secondary School,Provisional,"Jan 4, 2017","Mar 31, 2020",SWARGIY SHEETAL SINGH JAN KALYAN SAMITI
JAWAHAR NAVODAYA VIDYALAYA,3340001,CHATTISGARH,,BHUBANESWAR,"JAWAHAR NAVODAYA VIDYALAYA, VILLAGE-DHORIDAND, POST-HARRADANDH, VIA-KUNKURI, DISTT.JASHPUR, CHHATTISGARH",495551,07824,,83921,2273622,karsubash26@gmail.com,http://www.jnvbilaspurcg.gov.in,1987,"Apr 1, 1997",SHRI SUBASH CHANDRA KAR,1,"M.SC., M.ED",22,28,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",NAVODAYA VIDYALAYA SAMITI
SACRED HEART CONVENT SR SECONDARY SCHOOL,530003,HARYANA,YAMUNANAGAR,PANCHKULA,JAGADHRI YAMUNA NAGAR HARYANA,135003,,231049,26079,,jesinasd@gmail.com,,1966,"Jul 15, 2008",JESINA,1,"BA, B.ED",,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",SISTERS OF THE DESTITUTE
DRONACHARYA PUBLIC SCHOOL,3330101,CHATTISGARH,RAIPUR,BHUBANESWAR,"NEW RAJENDRA NAGAR RAIPUR, DHARSIVA",492001,,4064305,,,sudhirpillai31@gmail.com,,2000,"Mar 1, 2000",SUDHIR PILLAI,0,,,,Senior Secondary,,"Apr 1, 2014","Mar 31, 2019",DRONACHARYA EDUCATIONAL SOCIETY
KENDRIYA VIDYALAYA,2100090,UTTAR PRADESH,,ALLAHABAD,"LAKHPERABAGH, BARABANKI UTTAR PRADESH",225001,,220038,,,gpyadav.1961@yahoo.com,,1996,,GURU PRASAD YADAV,0,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",KENDRIYA VIDYALAYA SANGATHAN
JAWAHAR NAVODAYA VIDYALAYA,1540004,ODISHA,CUTTACK,BHUBANESWAR,MUNDALI DISTT CUTTACK ORISSA,754006,,2879522,,,rrsinghita@rediffmail.com,,1986,,RAMRAJ SINGH,1,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",NAVODAYA VIDYALAYA SAMITI
CFTRI SCHOOL,830764,KARNATAKA,MYSORE,CHENNAI,"CFTRI SCHOOL, CFTRI CAMPUS, YADAVAGIRI, MYSURU",570020,,0821515381,,,cftrischool@yahoo.co.in,http://www.cftrischool.edu.in,1964,"Jun 1, 1984",SARASWATHI BAI B,,"M A., B.ED",5,16,Middle Class,Provisional,"Apr 1, 2017","Mar 31, 2020",CFTRI EDUCATION SOCIETY
THE MILLENNIUM SCHOOL,1630808,PUNJAB,PATIALA,PANCHKULA,"VILLAGE NANDPUR KESHON, SIRHIND ROAD, PATIALA, PUNJAB",147001,,46800555,,,principal.patiala@themillenniumschools.com,http://www.themillenniumschools.com,2011,"Apr 1, 2011",SALLY ANDOTRA,2,"M.A., B.ED.",11,8,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",SRI SATYA SAI EDUCATIONAL TRUST
BISHOP COTTON SCHOOL,1130513,MAHARASHTRA,NAGPUR,CHENNAI,"SADAR, CIVIL LINES, NAGPUR,",440001,,07122546595,,07122546595,bishopcottonprimaryschool@gmail.com,,1862,"Jul 3, 1995",LILLIAN JACOB MAKASARE,0,"B.SC, B. ED, M.P.ED",13,28,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019","MAHARASHTRA REGIONAL BOARD OF EDUCATION(MRBE UPTO SECONDARY STAGE) AND JUNIOR COLLEGE OF EDUCATION OF THE CHURCH OF NORTH INDIA, NAGPUR"
DELHI PUBLIC SCHOOL JUBILEE,330309,BIHAR,CHAMPARAN EAST,PATNA,"JANPUL CHOWK,MOTIHARI
EAST CHAMPARAN,845401",845401,,233101,,06252241452,riteshverma.edu@gmail.com,,2006,"Apr 26, 2007",RITESH KUMAR VERMA,0,"B.SC.,M.ED.",15,10,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",DPS JUBLEE TRUST
ST. MARYS CONVENT SCHOOL,2132798,UTTAR PRADESH,JYOTIBA PHULE NAGAR,ALLAHABAD,"ST. MARYS CONVENT SCHOOL, VILLAGE GANDHUPAL, P.O. MUNDAKHERA",244221,,9457633753,,,palstmarys@gmail.com,,2008,"Jul 21, 2008",SISTER GRACY,,"M.A., B.ED",8,15,Secondary School,Provisional,"Jan 4, 2017","Mar 31, 2020",FRANCISCAN SISTERS OF OUR LADY OF GRACES
INTERNATIOANL PUBLIC SCHOOL,1630311,PUNJAB,ROPAR,PANCHKULA,PAPRALI ROAD KURALI DISTT ROPAR PUNJAB,140103,0160,2640421;2272747,01602645233,,parmilasanger@gmail.com,,1996,"Jun 4, 1998",PARMILA SANGER,2,MA. M.ED,23,8,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",PUNJAB NATIONAL PUBLIC SCHOOL SOC
MAHALASHMI SCHOOL,2930009,PUDUCHERRY,KARAIKAL,CHENNAI,"NO. 1, KARIKAL MAIN ROAD, KEEZHAVAHJORE",611002,,9677013157,,04423631414,mahalashmi1315@gmail.com,,2008,"Jun 16, 2008",K SRINIVASAN,0,M.A.HISTORY M.ED.,6,25,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",MAHALASHMI KUNJITHAPATHAM EDUCATIONAL & CHARITABLE TRUST
GOVT BOYS HIGHER SECONDARY SCHOOL,3320038,CHATTISGARH,,BHUBANESWAR,GAURELLA BILASPUR CHHATTISGARH,,,,,,,,,,,,,,,Senior Secondary,Provisional,"Apr 1, 2001","Mar 31, 2004",COMM ST SC OBC & MIN WEL C.GARH
AJMERA MUKESH NEMICHAND BHAI ENGLISH MEDIUM SCHOOL,1030082,MADHYA PRADESH,INDORE,AJMER,SCHEME NO.54 A B ROAD INDORE MADHYA PRADESH,452010,0731,2557275,490899,552325,dr.shyamali.chatterjee@gmail.com,,1992,"Jul 3, 2000",SHYAMALI,2,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",SHRI GUJARATI SAMAJ INDORE
"DAV POLICE PUBLIC SCHOOL,HISAR",530510,HARYANA,HISSAR,PANCHKULA,NEW POLICE LINE HISAR,125001,,277162,,,induratia@gmail.com,http://www.davppshisar.com,2002,"Apr 1, 2002",INDU SHARMA,,"M.A.(ENGLISH,PHYSIOLOGY)B.ED.,P.HD",17,21,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",DAV COLLEGE TRUST AND MANAGEMENT SOCIETY
THANGAM MOUNT LITERA ZEE SCHOOL,1930552,TAMILNADU,SALEM,CHENNAI,"NO:79,NEW ATTUR BYE-PASS, AYOTIYAPATTINAM, SALEM-636103",636103,,2290440,,,princizeesalem@gmail.com,http://www.tmlzss.org,2010,"Jun 21, 2010",V MEENAKSHI,2,"M.A,M.ED,M.PHIL",25,30,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2022",THANGAM INNOVATIVE FOUNDATION
BAL MANDIR MODEL SR. SEC. SCHOOL,1630026,PUNJAB,MUKTSAR,PANCHKULA,VILL KILLIANWALI P O MANDI DABWALI PUNJAB,151211,0181,224680;23212,264873,,skkaushik3951@gmail.com,,1963,"Mar 5, 2007",SURENDER KUMAR KAUSHIK,1,"M.SC.CHEMISTRY;M,ED.",10,12,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",PUBLIC EDUCATION SOCY DABWALI
KENDRIYA VIDYALAYA,1700025,RAJASTHAN,,AJMER,A F S JAISALMER RAJASTHAN,345001,,252254,,,samrinq9@gmail.com,,1981,,SAMRIN QUADRI,,,,,Senior Secondary,Provisional,"Apr 1, 2004","Mar 31, 2009",KENDRIYA VIDYALAYA SANGATHAN
SRI GURU HARGOBIND PUBLIC SCHOOL,1630743,PUNJAB,LUDHIANA,PANCHKULA,"VILLAGE THAKKARWAL, P.O. LALTON KALAN, LUDHIANA.",142022,,6500256,,,sghpsthakkarwal@gmail.com,,1991,"Apr 1, 1991",SUMAN ARORA,2,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",SRI GURU HARGOBIND EDUCATIONAL SOCIETY
SAVITRI DEVI D.A.V. PUBLIC SCHOOL,3430230,JHARKHAND,JAMTARA,PATNA,AT/POST-JAMTARA,815351,02932,223037,27674227,06433223037,davjamtaraprincipal@gmail.com,,2001,"Apr 1, 2002",GOLAM NABI KHAN,0,"M.A. (ECO.), B.ED., C.I.G.",6,12,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022","D.A.V. COLLEGE TRUST & MANAGEMENT SOCIETY, NEW DELHI-55"
ASSEMBLY OF GOD SCHOOL OF EDUCATION,330448,BIHAR,JAHANABAD,PATNA,VILL.-SAKARI P.O-SAKARI CHOWKI P.S AND DISTT.-ARWAL,804401,,229109,,,agseramesh@gmail.com,,2009,"Jan 15, 2009",RAMESH SHARMA,0,"M.SC. , B.ED, PH.D",10,20,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",SAT NIWAS EDUCATIONAL AND CHARITABLE TRUST
NAV BHARTI PUBLIC SCHOOL,2730294,DELHI,NORTH WEST DELHI,DELHI,DEEPALI PITAM PURA DELHI,110034,,2701090827031332;27031332,27193587,,navbhartipublicschool@yahoo.co.in,navbhartipublicschool.com,1996,"Jul 9, 2003",SH SANJAY BHARTIYA,1,M.A.  B.ED.,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",BHARTI EDUCATION SOCIETY
GOVT BOYS SR SEC SCHOOL II SHIFT,2752059,DELHI,,DELHI,JANTA FLATS NAND NAGRI DELHI,110093,011,22590389,22435021,,meena.dk1969@gmail.com,,1987,"Apr 1, 1991",DEVENDER KUMAR,1,M.SC. P.HD. BED. PGDHE,10,20,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",DELHI  ADMINISTRATION
DELHI PUBLIC SCHOOL,1030522,MADHYA PRADESH,RATLAM,AJMER,"GANGA SAGAR, BARBAD ROAD, RATLAM",457001,,222134,,,shriramwrishi@gmail.com,,2007,"Jul 2, 2007",WRISHI SHRIVASTAVA,0,"M.A., PHD., B.ED",10,15,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",GETWELL EDUCATIONAL & SOCIAL WELFARE SOCIETY
GYAN DEVI PUB SCHOOL,530150,HARYANA,GURGAON,PANCHKULA,SECTOR 17 GURGAON HARYANA,122001,0124,2342120,01242340214,012423479,s_budhwar@yahoo.com,http://wwwgyandevi.com,2002,"Jul 3, 2000",SUNITA BUDHWAR,2,B.SC.HONERS B. ED.,24,28,Senior Secondary,Provisional,"Apr 1, 2012","Mar 31, 2017",ST STEPHEN'S BES ANIA EDNL TRUST
SARHAD SCHOOL,1130155,MAHARASHTRA,PUNE,CHENNAI,"SR.NO. 79-81-80-76/4(NEW), OPP.RAJARAM GAS AGENCIES, BEHIND BHARATHI VIDHYAPETH, KATRAJ,PUNE 411046",411046,,24368621,,02024372338,kavitawankhede@yahoo.in,http://www.sarhad.org,1998,"Jun 12, 2004",KAVITA AJAY WANKHEDE,0,"M.A ,B.ED,JOURNALISM, APPEARING FOR M.ED",10,5,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",SARHAD
KENDRIYA VIDYALAYA NO 1,2100025,UTTAR PRADESH,SAHAJANPUR,ALLAHABAD,STATION HEAD QUATERS SHAHJAHAN PUR CANTT UTTAR PRADESH,242001,05842,281421,05842281274,0584228127,kv1canttspn@rediffmail.com,http://www.kv1spn.org.in,1978,"Apr 1, 1991",VINOO MISRA,1,M.SC. M.ED.,7,28,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",KENDRIYA VIDYALAYA SANGATHAN
ASSAM RIFLES SCHOOL,1480006,NAGALAND,ZUNHEBOTO,GUWAHATI,"5- ASSAM RIFLES, C/O, 99 APO- 932005, ZUNHEBOTO, NAGALAND",798620,03862,8794048339,,,assamriflesschoolzbto@gmail.com,,1984,"Jun 24, 2006",SEEMA CHAUHAN,1,,,,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2017",NVS
RANA PARTAP SINDHI GOVT. SARVODAYA,2758038,DELHI,,DELHI,CO-EDU SR. SEC.SCHOOL NEW RAJINDER NAGAR NEW DELHI,110060,011,28741585,,,premsukh1958@gmail.com,,1965,"Apr 1, 1991",PREM SUKH,1,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",DELHI ADMINISTRATION
"GURU NANAK SR.SEC. SCHOOL(G.N.INTERNATIONAL AVENUE)BHUNA ROAD,RATIA(FATEHABAD)HARYANA-125051",531327,HARYANA,FATEHABAD,PANCHKULA,BHUNA ROAD,125051,,252200,,,gninternationalratia@gmail.com,,2006,"Apr 1, 2006",GAGANDEEP SINGH,,"B.A.HONS.,OT,M.A.,B.ED.,",6,8,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019","GURU NANAK SIKSHA AVM SAMAJ SEWA SOCITY ,RATIA"
MOUNT GUIDE INTERNATIONAL SCHOOL,931015,KERALA,KANNUR,TRIVANDRUM,"PERINGATHUR, PULIYANABRAM POST, THALASSERY.",670675,,2397377,,,principal@mountguideschool.com,http://www.mountguideinternational.org/,2006,"Jun 5, 2006",SHAMSHAD T,1,"MA, PHD",15,28,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",PARCO EDUCATIONAL TRUST
SHIVAM PUBLIC SCHOOL,2130359,UTTAR PRADESH,KAUSHAMBI,ALLAHABAD,SHIVAM NAGAR DHAKAR ROAD KHURJA UTTAR PRADESH,203131,05738,253090,01343250214,,sps.khurja@gmail.com,,1997,,BRAJPAL SINGH,1,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",SHIVAM EDUCATION SOCIETY
ASHRAFIA CONVENT SCHOOL,2131083,UTTAR PRADESH,AZAMGARH,ALLAHABAD,"VILL- MAHUL, POST-MAHUL
DISTT.- AZAMGARH",276325,,242324,,,ashrafiaconventschool@rediffmail.com,,1969,"Aug 5, 2002",SAVITA YADAV,0,"M.F.C.,M.PHIL.,B.ED.",5,5,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2016",ASHRAFIA EDUCATIONAL SOCIETY
BIRLA INTERNATIONAL SCHOOL KISHANGARH,1730551,RAJASTHAN,AJMER,AJMER,"82 KM MILESTONE, JAIPUR- AJMER HIGHWAY NH8, P.O.BANDER SINDIRI, MADANGANJ - KISHANGARH DIST. AJMER- 305001",305001,,302500,,01463302772,bisk.principal@gmail.com,http://www.birlainternationalschool.com,1929,"Jul 1, 2010",SANJAY TIWARI,2,-,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",BIRLA EDUCATION TRUST
LITTLE ROSE HIGHER SECONDARY SCHOOL,1230020,MANIPUR,IMPHAL,GUWAHATI,CANCHIPUR NEAR MANIPUR UNIVERSITY IMPHAL MANIPUR,795003,0385,9615469481;2422170,,,admlittleroseschool@gmail.com,,,,L DORENDRA SINGH,2,,,,Senior Secondary,Provisional,"Apr 1, 2006","Mar 31, 2009",LITTLE ROSE FOUNDATION
SHREE GUGANS SCHOOL,1930333,TAMILNADU,KANCHEEPURAM,CHENNAI,"54/5, SCHOOL ROAD, SELAIYUR, TAMBARAM,",600073,,65665558,,,shreeguganscbse@gmail.com,http://www.shreegugans.com,2005,"Jun 9, 2005",ILACKIYA V,0,B.A,5,5,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SARATHA TRUST
GOVT GIRLS SEC SCHOOL (URDU MEDIUM),2768046,DELHI,,DELHI,IIND SHIFT CHASHMA BUILDING BALLIMARAN DELHI,110006,,,,,,,1987,,SHAHANA KHATOON,2,,,,Secondary School,Provisional,"Apr 1, 2002","Mar 31, 2005",DELHI   ADMINISTRATION
VASAVI PUBLIC SCHOOL,3630010,TELANGANA,HYDERABAD,CHENNAI,HIMAYAT NAGAR HYDERABAD ANDHRA PRADESH,500029,040,23221712;3229975,23220975,23228492,vasavipublicschool@yahoo.co.in,,2001,"Jun 25, 2007",JAISHREE P RAO,2,M.SC. B.ED.,7,18,Secondary School,Provisional,"Apr 1, 2014","Mar 31, 2019",BASAVI ACADEMY OF EDUCATION
KANYA GURUKUL,530865,HARYANA,KURUKESHTRA,PANCHKULA,"VILL: BACHGANWAN GAMRI
PO. : DAB KHERI
DISTT. : KURUKSHETRA, HARYANA",136118,08415,277200,7070488,,admin@kanyagurukul.com,,2004,"Apr 1, 2004",PRITI OJHA,2,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018","ANANT CHARITABLE TRUST, KURUKSHETRA"
GURUKUL INTERNATIONAL SCHOOL,630127,HIMACHAL PRADESH,SOLAN,PANCHKULA,"BYPASS ROAD SOLAN, HP",173213,01795,226317,265755,,mathurpreet2007@gmail.com,,2006,"Jun 22, 2006",GURPREET MATHUR,0,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",SATSANG SHIKSHA PARISHAD
KENDRIYA VIDYALAYA NO 2,2400035,WEST BENGAL,NORTH 24-PARGANA,BHUBANESWAR,OFFICER'S COLONY KANCHARAPARA DIST 24 PARGANAS (N) WEST BENGAL,743145,0911,25871134,9681,,rvrao_kvvp@yahoo.com,,1986,"Apr 1, 1991",RAVI VENKATESWAR RAO,1,,,,Senior Secondary,Provisional,"Apr 1, 2012","Mar 31, 2017",KENDRIYA VIDYALAYA SANGATHAN
D M PUBLIC SCHOOL,2130723,UTTAR PRADESH,MEERUT,DEHRADUN,PARIKSHIT GARH MEERUT UP,250406,0172,2651015,29899,,dmpsmrt@gmail.com,,1958,"Nov 15, 2017",VINOD SINGH,1,,,,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",SH RAJ PAL SINGH SHIKSHA PRASAR SMT
THE NEW INDIAN SCHOOL,5930002,FOREIGN SCHOOLS,KUWAIT,DELHI,(JABRIYA) PO BOX 43888 HAWALLY 32053 KUWAIT (ARABIA),570006,,5318158;5318161,,,,,1976,"Jun 12, 1992",GERALEL RODRICKS,1,,,,Senior Secondary,Provisional,"May 1, 1980","Mar 31, 2018",BOARD OF TRUSTEES NEW INDIAN SCHOOL
