id,rated,turns,victory_status,winner,increment_code,opening_name
IFwDXC4P,FALSE,54,resign,black,20+0,Sicilian Defense: Smith-Morra Gambit Declined |  Center Formation
0woMy1BA,FALSE,83,mate,white,20+0,Scandinavian Defense: Mieses-Kotroc Variation
fGbqmvoA,FALSE,77,resign,white,20+0,Philidor Defense #2
ZdoA7TBg,FALSE,34,resign,black,10+0,King's Pawn Game: King's Head Opening #2
5fw8Z9qJ,FALSE,25,resign,white,10+0,Three Knights Opening
2mKRvyaf,FALSE,116,draw,draw,10+0,Bishop's Opening
MM8XMS4G,FALSE,50,resign,black,10+0,Ruy Lopez: Berlin Defense #2
Vs9jlGeB,FALSE,53,resign,white,10+0,Queen's Pawn Game: Chigorin Variation
Zfa7GFup,FALSE,14,mate,black,10+0,Saragossa Opening
0tidSoaN,FALSE,39,outoftime,white,10+0,Queen's Pawn Game: Zukertort Variation
QyWDAXVu,FALSE,90,mate,black,10+0,Italian Game: Two Knights Defense |  Modern Bishop's Opening
65qGkYSl,FALSE,28,mate,black,10+0,Elephant Gambit
QsQZ10nF,FALSE,69,resign,white,10+0,Queen's Pawn Game #2
un69uwEs,TRUE,23,mate,white,15+15,Owen Defense
xuqjuBmv,FALSE,78,outoftime,black,10+0,Queen's Pawn Game: Mason Attack
kwuekKMw,FALSE,39,resign,black,10+0,Ruy Lopez: Berlin Defense #2
6aqXbVBC,FALSE,104,mate,black,15+5,King's Pawn Game: Wayward Queen Attack
VcSqrkzU,FALSE,67,mate,white,15+5,King's Pawn Game: Busch-Gass Gambit
0ASe4NM8,FALSE,26,mate,black,15+5,Bishop's Opening: Berlin Defense
v5aYW3A4,FALSE,13,resign,black,15+5,King's Gambit Declined |  Queen's Knight Defense
YuiFTeMH,FALSE,123,mate,white,10+0,Four Knights Game: Spanish Variation |  Classical Variation
KGoB9tcT,FALSE,21,resign,white,10+0,Four Knights Game: Italian Variation
XShBaH8A,FALSE,28,outoftime,black,10+0,French Defense: Knight Variation
tBx2fYxd,FALSE,119,resign,white,10+0,Three Knights Opening
t1KEqb3X,FALSE,44,resign,black,10+0,King's Gambit |  Falkbeer Countergambit Accepted
vUZ4AueG,FALSE,93,resign,white,10+0,King's Knight Opening: Normal Variation
cEjKAI4X,FALSE,51,resign,white,10+8,English Opening: King's English Variation |  Reversed Closed Sicilian
aT6ZatBy,FALSE,28,draw,draw,10+8,King's Gambit Declined |  Queen's Knight Defense
Ew7ZCx3z,FALSE,41,resign,white,10+8,Dutch Defense: Raphael Variation
VYlpW6gt,FALSE,20,resign,black,25+15,English Opening: Anglo-Scandinavian Defense
rh55YptY,FALSE,30,draw,draw,15+10,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
N3kY74Wu,TRUE,102,outoftime,black,10+0,King's Pawn Game: Damiano Defense
PGnCIyHz,TRUE,74,resign,white,15+10,Russian Game: Urusov Gambit
NLolYGKe,TRUE,16,mate,black,15+0,Queen's Gambit Declined
LCDGRDtM,FALSE,42,resign,black,10+0,Queen's Gambit Declined
6LneNPrY,TRUE,62,resign,black,5+5,Nimzowitsch Defense |  Declined Variation
yaYZ0hv5,FALSE,111,resign,white,9+2,Ruy Lopez: Steinitz Defense
xDK2n5hz,FALSE,64,resign,white,5+5,Ruy Lopez: Steinitz Defense
Pr8A9HUM,FALSE,116,outoftime,black,15+0,Philidor Defense #2
HQtI9O4I,FALSE,66,resign,black,10+0,French Defense: Exchange Variation
a7KkqrTY,FALSE,19,outoftime,white,10+0,French Defense: Normal Variation
xgyScWvK,FALSE,79,outoftime,white,10+0,Pirc Defense #2
6DlTV9BI,FALSE,77,resign,white,5+5,Scandinavian Defense: Mieses-Kotroc Variation
nvwGye3Q,FALSE,120,resign,white,5+8,Zukertort Opening: Tennison Gambit
RYBAyPfZ,FALSE,34,resign,black,10+5,Scandinavian Defense
w3AwaxiO,FALSE,27,mate,white,5+8,Scandinavian Defense: Mieses-Kotroc Variation
NUPyMWzM,FALSE,29,mate,white,10+0,Sicilian Defense: Smith-Morra Gambit #2
kPMLaziz,FALSE,41,resign,white,5+6,Scandinavian Defense
oPDaAcUD,TRUE,28,resign,black,5+5,Center Game: Hall Variation
2DUQV9DD,FALSE,64,mate,black,5+8,Queen's Gambit Accepted
7Marga6X,TRUE,24,resign,black,5+8,Scandinavian Defense: Mieses-Kotroc Variation
3XxEiirS,TRUE,87,mate,white,5+8,Scandinavian Defense
6sll4eLr,FALSE,51,outoftime,white,10+5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
H0GD89TN,TRUE,67,resign,white,15+0,Nimzo-Larsen Attack: Classical Variation
UYRkpfZ4,TRUE,48,resign,black,5+8,King's Pawn Game: Leonardis Variation
N3pRhM0Z,FALSE,36,resign,black,3+15,Queen's Pawn Game
MiYCvmol,FALSE,12,resign,black,5+8,King's Pawn Game
YTwEXKwb,TRUE,112,mate,black,5+8,Scandinavian Defense: Mieses-Kotroc Variation
i4xHfIqK,TRUE,115,mate,white,3+8,Reti Opening
qxDHs8aN,TRUE,76,mate,black,5+8,Queen's Pawn Game: Zukertort Variation
v094EOv4,TRUE,29,mate,white,5+5,French Defense: Advance Variation #4
BZDoKXsX,TRUE,77,resign,white,8+8,Zukertort Opening: Ross Gambit
Kj1ixJel,TRUE,46,resign,white,5+8,Blackmar-Diemer Gambit: Netherlands Variation
5Xz7e6vi,FALSE,55,mate,white,180+0,Van't Kruijs Opening
ILZ77Y8B,FALSE,65,mate,white,180+0,Van't Kruijs Opening
uSFCK1Ib,FALSE,144,mate,black,180+0,Scandinavian Defense
yMzW0bYx,FALSE,51,mate,white,10+0,Scotch Game
TsQysoBr,FALSE,37,mate,white,10+0,Philidor Defense: Exchange Variation #3
oaRiZzN6,FALSE,36,mate,black,10+0,Van't Kruijs Opening
8yAezpe6,FALSE,28,resign,white,15+0,Italian Game: Anti-Fried Liver Defense
mVdM4fCp,FALSE,72,mate,black,10+0,Van't Kruijs Opening
N763VFQ9,FALSE,99,mate,white,10+0,Yusupov-Rubinstein System
SFpGxoAV,FALSE,59,resign,white,15+0,French Defense: Knight Variation
4uu68Rdi,TRUE,53,resign,white,10+0,Pirc Defense: Classical Variation |  Schlechter Variation
Zew1YTJP,TRUE,34,resign,black,10+0,Queen's Pawn Game #3
EOGl7Wix,TRUE,45,outoftime,white,15+0,Italian Game: Anti-Fried Liver Defense
89qPGtvp,TRUE,17,resign,white,15+0,King's Pawn Game: McConnell Defense
2jRV6FDo,TRUE,34,resign,black,15+0,Sicilian Defense
1fELZsyN,TRUE,32,mate,black,15+0,French Defense: Horwitz Attack
2BHBIGg0,TRUE,35,mate,white,15+0,King's Pawn Game: McConnell Defense
HECIVKUl,TRUE,42,resign,black,15+0,French Defense #2
jO7g83oG,TRUE,55,mate,white,15+0,Scandinavian Defense: Mieses-Kotroc Variation
hWxl57Dx,TRUE,43,resign,white,15+0,French Defense: Normal Variation
BUu4DECY,FALSE,2,outoftime,black,15+0,King's Pawn Game
0xhmhrm1,TRUE,38,resign,black,15+0,Sicilian Defense
RntH26Lq,FALSE,60,mate,black,15+0,Sicilian Defense
xhe8yS3L,FALSE,37,outoftime,white,20+0,Philidor Defense
conWQtih,TRUE,39,mate,white,10+0,Rat Defense: Small Center Defense
X1CCFaAi,TRUE,10,resign,black,10+3,Queen's Pawn Game: Chigorin Variation
MmGCO8Ek,TRUE,58,mate,black,5+15,Queen's Gambit Declined: Normal Defense
5liQdaIN,TRUE,43,resign,white,15+8,English Opening: Symmetrical Variation
UZyCJ1oK,TRUE,103,resign,white,15+8,Indian Game: Colle System |  King's Indian Variation
FlHcu2cr,TRUE,59,resign,white,5+8,English Opening: Anglo-Indian Defense |  Queen's Knight Variation
JKydvN6M,FALSE,146,mate,black,40+2,Italian Game: Classical Variation #2
pab2URKk,FALSE,84,resign,black,40+2,Sicilian Defense: Hyperaccelerated Dragon
tTCcKXQa,TRUE,77,resign,white,15+5,Queen's Indian Defense: Fianchetto Traditional
yiBxrSiW,TRUE,37,resign,white,6+10,Queen's Indian Defense: Fianchetto Traditional
cN8DzzoF,TRUE,25,mate,white,10+0,English Opening: Anglo-Lithuanian Variation
K3Gtmpo1,TRUE,81,mate,white,10+5,Zukertort Opening: Reversed Mexican Defense
9TxCHRqC,TRUE,38,mate,black,10+3,King's Pawn Game: Damiano Defense
Yxn9MK2o,TRUE,43,resign,white,10+3,Scotch Game: Classical Variation
cgvk16DL,TRUE,47,resign,white,7+5,Elephant Gambit
bmmKx5Nz,TRUE,27,resign,white,10+5,Queen's Pawn Game #2
ID3m6TaI,FALSE,41,outoftime,white,15+0,French Defense: Queen's Knight
1mVIifYh,TRUE,40,resign,white,10+5,Scandinavian Defense: Mieses-Kotroc Variation
XkqXUDVL,TRUE,61,resign,white,10+0,Robatsch (Modern) Defense
XB5wogEe,TRUE,71,mate,white,10+5,Caro-Kann Defense
u20R4dF9,TRUE,101,outoftime,white,10+5,Philidor Defense
3LoBtHP8,TRUE,2,outoftime,black,10+5,Queen's Pawn Game
krYU9hzH,TRUE,68,resign,black,20+0,Owen Defense
mrA1EZtP,TRUE,49,resign,white,10+0,Sicilian Defense: Bowdler Attack
Vv9VsCjo,TRUE,77,resign,white,10+5,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
ciddLqLN,TRUE,93,resign,white,15+10,Scandinavian Defense
ZwKLKdSo,TRUE,23,resign,black,10+5,Scandinavian Defense
gCfPbVqN,TRUE,104,draw,draw,10+5,Scandinavian Defense
HICEKqKU,TRUE,44,resign,white,10+5,King's Pawn Game: Maroczy Defense
oavxlH3G,TRUE,77,resign,white,10+5,Modern Defense
i1ymVG1k,TRUE,72,mate,black,10+5,Nimzo-Larsen Attack
teFNQG3M,TRUE,36,resign,white,10+5,Caro-Kann Defense
z4WE7tkN,TRUE,70,resign,black,10+5,Gunderam Defense
jFKmgWMF,TRUE,15,resign,white,10+5,Queen's Pawn Game: Chigorin Variation
iyxZOQlG,TRUE,32,mate,black,10+5,Queen's Pawn Game: Veresov Attack |  Veresov Variation
eIz8RdKk,TRUE,58,mate,black,10+3,Caro-Kann Defense
HN9u2QC3,TRUE,28,resign,white,10+3,Owen Defense
SAXssIUF,TRUE,61,outoftime,white,10+3,King's Pawn Game: Damiano Defense
XM54G0sa,TRUE,19,resign,black,8+5,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation
jjW5luQt,TRUE,23,resign,white,8+5,Modern Defense
6sBG041J,TRUE,116,mate,black,8+5,King's Pawn Game: Nimzowitsch Defense
arhgrwlP,TRUE,37,mate,white,8+5,Caro-Kann Defense: Gurgenidze System
NkkybScA,TRUE,53,resign,white,8+5,Modern Defense
vWOGal8J,TRUE,104,mate,black,8+5,Nimzo-Larsen Attack
3nYbWEKa,TRUE,25,resign,white,8+5,Robatsch (Modern) Defense
KvjMia8C,TRUE,33,resign,black,8+5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
gqtgQfU8,TRUE,93,mate,white,8+5,Nimzowitsch Defense
8oiHoJm2,TRUE,121,mate,white,8+5,Alekhine Defense
EYNfmPHw,TRUE,56,mate,black,8+5,Sicilian Defense: Modern Variations |  Main Line
x9zRo0Xv,TRUE,32,resign,black,8+5,Van't Kruijs Opening
g7yjIdXi,TRUE,95,mate,white,8+5,Modern Defense
P2s8jVO5,FALSE,65,resign,white,5+5,Semi-Slav Defense: Normal Variation
fhQf2xGG,FALSE,75,resign,black,15+0,Trompowsky Attack
1ryAc7xP,FALSE,100,resign,black,15+0,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
Df6dyJkg,FALSE,70,resign,black,15+0,Sicilian Defense: Closed Variation |  Traditional
J4GcK7kJ,FALSE,60,mate,black,15+0,English Opening: Anglo-Indian Defense |  King's Indian Formation
tybVUEke,FALSE,93,resign,white,15+0,Sicilian Defense: Old Sicilian
3gQoIkwB,FALSE,56,mate,black,15+0,Reti Opening: Advance Variation
QuIB1pGO,FALSE,97,resign,black,15+0,Bird Opening
CoQaRX8R,FALSE,36,draw,draw,15+0,Sicilian Defense: Smith-Morra Gambit #2
j5ZAGamt,FALSE,73,outoftime,white,15+0,Slav Defense: Quiet Variation |  Pin Defense
8VGIcNan,FALSE,25,resign,white,15+0,Bird Opening
Bm82L1yT,TRUE,84,outoftime,black,15+0,Queen's Pawn Game: Chigorin Variation
o4m2q5Ym,TRUE,98,draw,draw,15+0,English Opening: Agincourt Defense #2
fyipJykw,TRUE,68,resign,black,20+7,Zukertort Opening: Polish Defense
A0GCCHjc,FALSE,64,mate,black,9+2,Zukertort Opening: Sicilian Invitation
Skot7hoj,FALSE,133,draw,draw,10+8,Sicilian Defense: Four Knights Variation
JSg6Ywt7,TRUE,159,resign,white,12+10,Zukertort Opening: Queenside Fianchetto Variation
4S34mJwp,TRUE,11,outoftime,white,10+10,Zukertort Opening: Black Mustang Defense
xyXbppgb,FALSE,22,resign,black,5+6,Scandinavian Defense: Panov Transfer
ZysZ7aJQ,TRUE,75,resign,white,60+0,Reti Opening
owfDcD0L,TRUE,81,resign,white,60+0,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav
cZT8snfv,FALSE,52,mate,black,9+3,Reti Opening: Advance Variation
lVbiTfW5,FALSE,40,mate,black,30+5,Sicilian Defense: Old Sicilian
WzNXPzOs,FALSE,62,resign,black,15+8,Paleface Attack
fLUjrvO8,FALSE,35,resign,white,15+8,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
WBacmrdA,FALSE,52,resign,black,15+8,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
GvUhw5Zq,FALSE,67,resign,white,15+8,Reti Opening: Reti Accepted
r8K0Sf99,FALSE,48,resign,black,15+8,Sicilian Defense: Paulsen Variation |  Normal Variation
E9N9iAlK,FALSE,38,resign,black,15+8,Reti Opening
sl0tTVqz,FALSE,75,resign,white,15+10,Zukertort Opening: Slav Invitation
pQ0pfmvG,FALSE,65,resign,white,25+30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
07SbKzP4,FALSE,32,resign,white,12+10,Semi-Slav Defense: Main Line
LWQeC2ep,FALSE,41,resign,white,12+10,English Opening: Symmetrical Variation
Aqvp5ETC,TRUE,57,mate,white,20+0,English Opening: King's English Variation |  Three Knights System
4EJn3FrG,TRUE,40,resign,white,15+15,Yusupov-Rubinstein System
bITmsSYL,TRUE,74,resign,black,10+0,Italian Game: Anti-Fried Liver Defense
XTrjnTnd,TRUE,51,mate,white,10+0,Italian Game: Anti-Fried Liver Defense
t2YM1cP5,TRUE,68,resign,black,10+0,Italian Game: Giuoco Pianissimo |  Canal Variation
Optg4SKD,TRUE,38,resign,black,10+0,Caro-Kann Defense: Advance Variation |  Short Variation
44eVfkP8,TRUE,90,resign,black,15+15,Sicilian Defense: Paulsen Variation
0JRBje4M,TRUE,99,draw,draw,15+15,Sicilian Defense: Paulsen Variation |  Normal Variation
ZO1lrcV0,TRUE,53,resign,black,10+0,Sicilian Defense: Old Sicilian
db72YopS,TRUE,113,outoftime,white,10+0,Sicilian Defense: Bowdler Attack
yv550hMF,TRUE,57,resign,black,10+0,Four Knights Game: Italian Variation
moyRGfB6,TRUE,54,resign,black,10+0,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
AzKZaw8g,TRUE,65,mate,white,10+0,French Defense: Exchange Variation
tKHt8E16,TRUE,25,resign,black,10+0,Russian Game: Three Knights Game
VBPIFWXP,TRUE,114,draw,draw,10+0,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
bUweBXo3,TRUE,72,draw,draw,10+0,Slav Defense: Quiet Variation |  Pin Defense
ypH4jJjB,TRUE,59,mate,white,10+0,Nimzo-Indian Defense
dd9DxmPn,TRUE,45,resign,white,10+0,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
eDLkv1kg,TRUE,10,resign,black,10+0,Sicilian Defense: Bowdler Attack
G1E0BCyx,TRUE,49,resign,white,10+0,Scandinavian Defense: Mieses-Kotroc Variation
4LqUgKgI,TRUE,115,resign,white,10+0,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
2LKJw8eH,TRUE,45,resign,white,10+0,Nimzo-Indian Defense #2
WcE4sqS3,TRUE,46,resign,black,10+0,Sicilian Defense
6ZUB7Hda,TRUE,62,resign,black,10+0,Slav Defense #2
OuBmMus8,TRUE,64,mate,black,10+0,Italian Game: Anti-Fried Liver Defense
Ve5hxdyU,TRUE,36,resign,black,10+0,Sicilian Defense: Bowdler Attack
VcgZvShk,TRUE,81,resign,white,10+0,Sicilian Defense: Sozin |  not Scheveningen
dD8NXmIE,TRUE,46,mate,black,10+0,Sicilian Defense: Paulsen Variation
0b8o7PwC,TRUE,34,resign,black,10+0,Sicilian Defense: Snyder Variation
HVtI0kyd,TRUE,113,mate,white,10+0,Giuoco Piano
efIaVrq0,TRUE,92,resign,black,10+0,Sicilian Defense: Smith-Morra Gambit
6VF1aJ7O,TRUE,53,resign,white,10+0,Queen's Gambit Declined
dRBn8rDm,TRUE,68,mate,black,10+0,Nimzo-Indian Defense
JajKyS0B,TRUE,100,outoftime,black,10+0,Pirc Defense #5
3VXr9lfx,FALSE,69,draw,draw,8+0,Alekhine Defense: Scandinavian Variation
LH2TmTAI,FALSE,27,resign,white,8+0,Three Knights Opening
OdtXITK9,TRUE,27,resign,white,10+0,Sicilian Defense: Nimzowitsch Variation |  Closed Variation
Gtee7Rcw,TRUE,15,mate,white,10+0,Nimzowitsch Defense: Franco-Nimzowitsch Variation
iXHWHtGg,TRUE,46,resign,black,10+0,French Defense: Knight Variation
WafQNXJa,TRUE,60,mate,black,10+0,Modern Defense
sUuxfKLo,TRUE,24,resign,black,10+0,Sicilian Defense: French Variation
btRX748K,TRUE,67,outoftime,white,10+0,Sicilian Defense
Qxs0onHT,FALSE,37,resign,white,10+0,Center Game #2
6m6ZIIyl,TRUE,50,resign,white,15+0,Queen's Pawn Game: Mason Attack
zOYCgAo7,TRUE,37,mate,white,10+15,Sicilian Defense: Nimzowitsch Variation |  Advance Variation
uRUvV5LO,TRUE,24,resign,black,10+0,Ruy Lopez: Steinitz Defense
aepqPU8w,TRUE,54,mate,black,10+0,Sicilian Defense: Myers Attack
WAqKs7tf,TRUE,8,resign,black,10+0,Italian Game
LpKPKN7j,TRUE,26,resign,black,10+0,Sicilian Defense: O'Kelly Variation
3ltDbykZ,TRUE,21,resign,white,10+0,Sicilian Defense: Wing Gambit |  Marshall Variation
88jYP2R7,TRUE,48,mate,black,10+0,Sicilian Defense: French Variation
AyhpVNgU,TRUE,38,mate,black,10+15,Italian Game
HM48CPe2,TRUE,45,resign,white,10+15,Caro-Kann Defense
1DEPXluE,TRUE,64,draw,draw,10+20,Slav Defense #2
mDV5w34D,TRUE,19,mate,white,10+20,Russian Game: Urusov Gambit
cJZOOzgX,TRUE,27,mate,white,10+15,Alekhine Defense: Scandinavian Variation
498hJBAh,TRUE,29,resign,white,10+15,Alekhine Defense: John Tracy Gambit
zBqe2I4S,TRUE,64,mate,black,12+9,Van't Kruijs Opening
J3JtREZj,TRUE,23,resign,white,14+17,Sicilian Defense: Lasker-Dunne Attack
a0wR2srJ,TRUE,23,resign,black,14+17,Benoni Defense: Old Benoni
CoPllBz6,TRUE,45,mate,white,14+20,Mikenas Defense
IZexjDK9,TRUE,50,resign,white,14+20,French Defense: Two Knights Variation
zXNHeEJl,FALSE,72,mate,black,15+0,Four Knights Game: Ranken Variation
wrUGowWQ,TRUE,109,outoftime,white,8+0,Sicilian Defense: French Variation
nHSnrCha,TRUE,35,mate,white,15+0,Anderssen Opening
yzJrB5Ws,TRUE,63,mate,white,15+0,Anderssen Opening
OhQSh8yv,TRUE,20,resign,white,20+0,Anderssen Opening
YkmRYw0j,TRUE,59,mate,white,5+5,King's Pawn Game: Nimzowitsch Defense
1DngyzrL,TRUE,64,mate,black,5+5,Semi-Slav Defense: Main Line
8K4BUCPt,TRUE,70,mate,black,5+5,Anderssen Opening
bx0Z93vM,TRUE,19,resign,white,30+0,Three Knights Opening
59kbXR9N,TRUE,19,mate,white,10+5,King's Pawn Game: Nimzowitsch Defense
sNqyUKIL,TRUE,15,mate,white,10+13,Nimzowitsch Defense
aPnS9VLX,TRUE,11,mate,white,5+5,Nimzowitsch Defense
TeQAiJJh,TRUE,13,mate,white,10+0,Nimzowitsch Defense
0iJfm49Q,TRUE,11,mate,white,15+3,Nimzowitsch Defense
7uyLThgu,TRUE,55,resign,white,15+5,Caro-Kann Defense: Advance Variation
4u2TvoUT,TRUE,94,resign,black,10+2,French Defense: Normal Variation
PdhYpblx,TRUE,41,mate,white,10+0,Russian Game: Three Knights Game
uKiIiQFi,TRUE,28,resign,black,10+0,Center Game #2
O1Z2TfSn,TRUE,69,resign,white,15+15,King's Knight Opening: Normal Variation
hjJEeZiU,TRUE,112,resign,black,10+0,Philidor Defense
CJmcdh4f,TRUE,54,mate,black,10+0,Slav Defense: Exchange Variation |  Schallopp Variation
HplskEre,TRUE,41,resign,black,15+15,Four Knights Game: Italian Variation
YUTBo8bU,TRUE,77,mate,white,10+15,King's Pawn Game: Maroczy Defense
8Lpz6aTe,TRUE,83,resign,white,10+15,Sicilian Defense: Loewenthal Variation
nG635KA8,TRUE,51,resign,white,10+15,Reti Opening
UHurL0yF,TRUE,82,mate,black,10+0,King's Gambit
be4k7115,TRUE,24,resign,black,10+0,Scotch Game: Classical Variation |  Intermezzo Variation
A8rhRJkB,TRUE,66,resign,black,10+0,Scotch Game
6aHAbFv6,TRUE,26,resign,black,10+0,King's Pawn Game: Maroczy Defense
TzerPaAt,TRUE,106,mate,black,8+0,Queen's Pawn Game: Mason Attack
VF7RHgfO,TRUE,89,resign,black,10+0,Gunderam Defense
Qjj8sEIk,TRUE,45,resign,black,15+0,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
QsXoSaql,TRUE,37,mate,white,15+0,Four Knights Game: Scotch Variation
di2HELNg,TRUE,78,outoftime,black,10+0,Giuoco Piano
zWIldr5P,TRUE,84,resign,black,10+0,Queen's Gambit Declined: Semi-Tarrasch Defense |  Pillsbury Variation
q7kFd5x2,TRUE,115,mate,white,10+0,Vienna Game
tUjCVsqJ,TRUE,56,resign,white,10+0,King's Gambit Declined |  Queen's Knight Defense
sWREKfud,TRUE,64,resign,black,15+0,Sicilian Defense: Old Sicilian
yss8gC9l,TRUE,23,resign,white,15+0,English Opening: King's English Variation |  Reversed Sicilian
Pf8VbarP,TRUE,67,resign,white,30+0,Nimzowitsch Defense: Breyer Variation
cXeSmj9Y,TRUE,94,mate,black,10+0,French Defense: Exchange Variation
Q9CScjZF,TRUE,94,resign,black,15+5,French Defense: Normal Variation
X2Bu7jwq,TRUE,32,resign,black,15+5,French Defense: Advance Variation
7ryxiVbT,FALSE,42,mate,black,10+0,King's Pawn Game: Leonardis Variation
poPPti6P,FALSE,35,mate,white,10+0,Bishop's Opening
6MNtakFw,FALSE,44,mate,black,10+0,King's Pawn Game: Macleod Attack
AiPXVhdm,FALSE,41,mate,white,10+0,Ruy Lopez
Rz20eEWW,TRUE,57,resign,white,10+0,Sicilian Defense: Hyperaccelerated Pterodactyl
IjjIfviR,FALSE,48,mate,black,10+0,Queen's Pawn Game #2
e99Zvuey,FALSE,39,mate,white,10+0,Ruy Lopez
dc2KJCrf,FALSE,32,mate,black,10+0,Indian Game
nYDvnb2F,FALSE,19,mate,white,10+0,Scotch Game
xtHtOgFj,FALSE,35,mate,white,10+0,King's Pawn Game: Damiano Defense
2O8oQ5Go,FALSE,32,mate,black,10+0,Queen's Pawn Game: Symmetrical Variation
n8KxiJs5,FALSE,9,mate,white,10+0,Russian Game: Damiano Variation
u45dnkwn,FALSE,27,mate,white,30+8,Alekhine Defense
NrseWJbZ,FALSE,54,mate,black,10+0,Vienna Game: Stanley Variation |  Three Knights Variation
R3zaaMnf,FALSE,29,mate,white,20+0,Alekhine Defense: Scandinavian Variation
uMePVGzx,FALSE,80,mate,black,20+0,Zukertort Opening: Black Mustang Defense
pUg7hByl,FALSE,85,mate,white,15+15,King's Pawn Game: Nimzowitsch Defense
Oej5pfX8,FALSE,41,mate,white,15+0,Queen's Pawn Game: Chigorin Variation
v67bZv8z,FALSE,36,mate,black,15+0,Van Geet Opening: Reversed Nimzowitsch
Zvyx5Mpt,FALSE,8,resign,white,20+0,Indian Game
wut5jenA,FALSE,57,mate,white,20+1,Alekhine Defense
3kC5Bpdk,FALSE,64,resign,white,30+8,Zukertort Opening: Queen's Gambit Invitation
HicyD758,FALSE,77,mate,white,15+10,Alekhine Defense: Maroczy Variation
Dh5iuYbd,FALSE,3,resign,black,15+0,Zukertort Opening: Pirc Invitation
nj3Dx0uw,FALSE,47,mate,white,9+1,Alekhine Defense: Normal Variation
lI6pKSpl,FALSE,54,mate,black,5+8,Queen's Pawn Game: Chigorin Variation
DVhWwOvs,FALSE,35,mate,white,5+8,Nimzowitsch Defense |  Declined Variation
XlZKyUHO,FALSE,61,mate,white,10+0,Alekhine Defense: The Squirrel
rGLkLMQ2,FALSE,13,resign,white,10+0,Alekhine Defense: The Squirrel
IJvVn8EM,FALSE,32,outoftime,black,5+8,Zukertort Opening: Black Mustang Defense
nCwYVNIT,FALSE,46,mate,black,30+9,Queen's Pawn Game: Chigorin Variation
zkk33R0Z,FALSE,40,mate,black,15+0,Van Geet Opening
5gtNuMhB,FALSE,48,mate,black,10+0,Torre Attack
WKUyFUnl,TRUE,61,mate,white,10+0,Alekhine Defense: Normal Variation
oQviWdet,TRUE,2,outoftime,black,15+15,Reti Opening #2
zdmtpaYr,FALSE,48,mate,black,15+0,Scandinavian Defense
inGxndvk,TRUE,41,mate,white,20+5,Philidor Defense #2
